Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (SDG),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C03-LC_IWB","15.4.2a Mountain Green Cover Index: Montane; Land Cover: Inland water bodies","2018","2018","%","0","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C03-LC_MGCI","15.4.2a Mountain Green Cover Index: Montane; Land Cover: MGCI","2000","2000","%","99.17","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C03-LC_MGCI","15.4.2a Mountain Green Cover Index: Montane; Land Cover: MGCI","2005","2005","%","99.17","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C03-LC_MGCI","15.4.2a Mountain Green Cover Index: Montane; Land Cover: MGCI","2010","2010","%","99.17","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C03-LC_MGCI","15.4.2a Mountain Green Cover Index: Montane; Land Cover: MGCI","2015","2015","%","99.17","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C03-LC_MGCI","15.4.2a Mountain Green Cover Index: Montane; Land Cover: MGCI","2018","2018","%","99.17","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C03-LC_PSG","15.4.2a Mountain Green Cover Index: Montane; Land Cover: Permanent snow and glaciers","2000","2000","%","0","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C03-LC_PSG","15.4.2a Mountain Green Cover Index: Montane; Land Cover: Permanent snow and glaciers","2005","2005","%","0","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C03-LC_PSG","15.4.2a Mountain Green Cover Index: Montane; Land Cover: Permanent snow and glaciers","2010","2010","%","0","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C03-LC_PSG","15.4.2a Mountain Green Cover Index: Montane; Land Cover: Permanent snow and glaciers","2015","2015","%","0","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C03-LC_PSG","15.4.2a Mountain Green Cover Index: Montane; Land Cover: Permanent snow and glaciers","2018","2018","%","0","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C03-LC_SHR","15.4.2a Mountain Green Cover Index: Montane; Land Cover: Shrub-covered areas","2000","2000","%","5.43","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C03-LC_SHR","15.4.2a Mountain Green Cover Index: Montane; Land Cover: Shrub-covered areas","2005","2005","%","5.43","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C03-LC_SHR","15.4.2a Mountain Green Cover Index: Montane; Land Cover: Shrub-covered areas","2010","2010","%","5.2","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C03-LC_SHR","15.4.2a Mountain Green Cover Index: Montane; Land Cover: Shrub-covered areas","2015","2015","%","4.01","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C03-LC_SHR","15.4.2a Mountain Green Cover Index: Montane; Land Cover: Shrub-covered areas","2018","2018","%","4.01","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C03-LC_SAF","15.4.2a Mountain Green Cover Index: Montane; Land Cover: Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","2000","2000","%","0","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C03-LC_SAF","15.4.2a Mountain Green Cover Index: Montane; Land Cover: Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","2005","2005","%","0","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C03-LC_SAF","15.4.2a Mountain Green Cover Index: Montane; Land Cover: Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","2010","2010","%","0","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C03-LC_SAF","15.4.2a Mountain Green Cover Index: Montane; Land Cover: Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","2015","2015","%","0","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C03-LC_SAF","15.4.2a Mountain Green Cover Index: Montane; Land Cover: Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","2018","2018","%","0","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C03-LC_SNV","15.4.2a Mountain Green Cover Index: Montane; Land Cover: Sparsely natural vegetated areas","2000","2000","%","0","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C03-LC_SNV","15.4.2a Mountain Green Cover Index: Montane; Land Cover: Sparsely natural vegetated areas","2005","2005","%","0","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C03-LC_SNV","15.4.2a Mountain Green Cover Index: Montane; Land Cover: Sparsely natural vegetated areas","2010","2010","%","0","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C03-LC_SNV","15.4.2a Mountain Green Cover Index: Montane; Land Cover: Sparsely natural vegetated areas","2015","2015","%","0","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C03-LC_SNV","15.4.2a Mountain Green Cover Index: Montane; Land Cover: Sparsely natural vegetated areas","2018","2018","%","0","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C03-LC_TBL","15.4.2a Mountain Green Cover Index: Montane; Land Cover: Terrestrial barren land","2000","2000","%","0","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C03-LC_TBL","15.4.2a Mountain Green Cover Index: Montane; Land Cover: Terrestrial barren land","2005","2005","%","0","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C03-LC_TBL","15.4.2a Mountain Green Cover Index: Montane; Land Cover: Terrestrial barren land","2010","2010","%","0","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C03-LC_TBL","15.4.2a Mountain Green Cover Index: Montane; Land Cover: Terrestrial barren land","2015","2015","%","0","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C03-LC_TBL","15.4.2a Mountain Green Cover Index: Montane; Land Cover: Terrestrial barren land","2018","2018","%","0","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C03-LC_TRE","15.4.2a Mountain Green Cover Index: Montane; Land Cover: Tree-covered areas","2000","2000","%","60.29","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C03-LC_TRE","15.4.2a Mountain Green Cover Index: Montane; Land Cover: Tree-covered areas","2005","2005","%","81.91","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C03-LC_TRE","15.4.2a Mountain Green Cover Index: Montane; Land Cover: Tree-covered areas","2010","2010","%","83.69","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C03-LC_TRE","15.4.2a Mountain Green Cover Index: Montane; Land Cover: Tree-covered areas","2015","2015","%","88.65","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C03-LC_TRE","15.4.2a Mountain Green Cover Index: Montane; Land Cover: Tree-covered areas","2018","2018","%","88.65","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_ART","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: Artificial surfaces","2000","2000","%","0.08","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_ART","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: Artificial surfaces","2005","2005","%","0.08","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_ART","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: Artificial surfaces","2010","2010","%","0.08","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_ART","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: Artificial surfaces","2015","2015","%","0.08","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_ART","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: Artificial surfaces","2018","2018","%","0.08","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_CRP","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: Croplands","2000","2000","%","1.65","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_CRP","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: Croplands","2005","2005","%","1.43","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_CRP","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: Croplands","2010","2010","%","1.43","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_CRP","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: Croplands","2015","2015","%","1.46","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_CRP","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: Croplands","2018","2018","%","1.45","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_GRS","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: Grassland","2000","2000","%","16.09","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_GRS","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: Grassland","2005","2005","%","15.62","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_GRS","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: Grassland","2010","2010","%","14.6","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_GRS","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: Grassland","2015","2015","%","14.29","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_GRS","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: Grassland","2018","2018","%","14.32","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_IWB","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: Inland water bodies","2000","2000","%","0","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_IWB","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: Inland water bodies","2005","2005","%","0","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_IWB","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: Inland water bodies","2010","2010","%","0","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_IWB","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: Inland water bodies","2015","2015","%","0","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_IWB","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: Inland water bodies","2018","2018","%","0","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_MGCI","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: MGCI","2000","2000","%","76.63","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_MGCI","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: MGCI","2005","2005","%","76.3","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_MGCI","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: MGCI","2010","2010","%","75.38","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_MGCI","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: MGCI","2015","2015","%","75.21","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_MGCI","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: MGCI","2018","2018","%","75.42","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_PSG","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: Permanent snow and glaciers","2000","2000","%","0","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_PSG","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: Permanent snow and glaciers","2005","2005","%","0","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_PSG","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: Permanent snow and glaciers","2010","2010","%","0","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_PSG","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: Permanent snow and glaciers","2015","2015","%","0","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_PSG","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: Permanent snow and glaciers","2018","2018","%","0","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_SHR","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: Shrub-covered areas","2000","2000","%","52.08","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_SHR","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: Shrub-covered areas","2005","2005","%","52.03","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_SHR","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: Shrub-covered areas","2010","2010","%","51.93","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_SHR","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: Shrub-covered areas","2015","2015","%","51.8","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_SHR","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: Shrub-covered areas","2018","2018","%","51.29","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_SAF","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","2000","2000","%","0.04","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_SAF","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","2005","2005","%","0.04","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_SAF","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","2010","2010","%","0.04","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_SAF","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","2015","2015","%","0.04","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_SAF","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","2018","2018","%","0.04","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_SNV","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: Sparsely natural vegetated areas","2000","2000","%","8.88","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_SNV","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: Sparsely natural vegetated areas","2005","2005","%","9.29","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_SNV","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: Sparsely natural vegetated areas","2010","2010","%","10.21","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_SNV","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: Sparsely natural vegetated areas","2015","2015","%","10.7","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_SNV","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: Sparsely natural vegetated areas","2018","2018","%","10.88","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_TBL","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: Terrestrial barren land","2000","2000","%","14.41","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_TBL","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: Terrestrial barren land","2005","2005","%","14.33","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_TBL","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: Terrestrial barren land","2010","2010","%","14.33","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_TBL","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: Terrestrial barren land","2015","2015","%","14.01","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_TBL","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: Terrestrial barren land","2018","2018","%","13.61","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_TRE","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: Tree-covered areas","2000","2000","%","6.75","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_TRE","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: Tree-covered areas","2005","2005","%","7.17","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_TRE","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: Tree-covered areas","2010","2010","%","7.37","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_TRE","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: Tree-covered areas","2015","2015","%","7.62","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-C04-LC_TRE","15.4.2a Mountain Green Cover Index: Remaining moutain area; Land Cover: Tree-covered areas","2018","2018","%","8.33","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_ART","15.4.2a Mountain Green Cover Index: Total; Land Cover: Artificial surfaces","2000","2000","%","0.08","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6121","Value","ER_MTN_GRNCVI-_T-LC_ART","15.4.2a Mountain Green Cover Index: Total; Land Cover: Artificial surfaces","2005","2005","%","0.08","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
